user,day,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,attack
IDO0176,09/24/2010,0.19999981,-11.2,0.19999981,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,15.0,31761.66666666667,23.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IDO0176,09/23/2010,0.2166667,-11.216667,0.2166667,0.0,1,0,1,0,1,0,0.0,0.0,0.0,7.0,15.0,30891.46666666667,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCK0295,10/14/2010,-0.916667,-10.083333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,27448.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCK0295,10/13/2010,-0.9499998,-10.05,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,32533.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCK0295,10/12/2010,-1.1000004,-9.9,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,37973.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAM0658,09/27/2010,-1.1833334,-9.816667,0.0,0.0,1,0,1,1,1,1,2.4500008,0.0,0.0,2.0,3.0,24524.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAM0658,09/24/2010,-1.333333,-9.666667,0.0,0.0,1,0,1,1,1,1,2.2166672000000003,0.0,0.0,2.0,3.0,36213.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAM0658,09/23/2010,-1.2833338,-9.716666,0.0,0.0,1,0,1,1,1,1,2.2333336,0.0,0.0,2.0,3.0,25845.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HLM0933,04/19/2010,0.8666668,-11.866667,0.8666668,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,27889.11111111111,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HLM0933,04/16/2010,0.8333335,-11.833334,0.8333335,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,7.0,21399.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HLM0933,04/15/2010,0.7333331,-11.733334,0.7333331,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,27958.44444444444,19.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,03/11/2011,-1.25,-9.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,32153.33333333333,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,03/10/2011,-1.1166668,-9.883333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,37890.66666666666,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,03/09/2011,-1.2666664,-9.733334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,29686.33333333333,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,08/26/2010,-0.016666412,-10.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,18979.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,08/25/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24192.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,08/24/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,34080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ESH0135,11/05/2010,-0.8166666,-10.183333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,11231.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,05/07/2010,0.116666794,-11.116667,0.116666794,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,16415.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNF0765,05/13/2010,-0.41666698,-10.583333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,32679.33333333333,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNF0765,05/12/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,27902.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNF0765,05/11/2010,-0.3666667999999999,-10.633333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,35052.333333333336,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CJM0138,01/13/2011,-0.8500004000000001,-10.15,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,15306.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBN0495,02/05/2010,-0.41666698,-10.583333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,9.0,15.0,26792.866666666665,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBN0495,02/04/2010,-0.25,-10.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,12.0,15.0,30322.6,32.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBN0495,02/03/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,12.0,15.0,31202.0,28.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JCR0770,05/13/2010,-0.3833332,-10.616667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,31750.33333333333,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JCR0770,05/12/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,32780.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JCR0770,05/11/2010,-0.25,-10.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,21227.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NRF0137,07/27/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25465.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NRF0137,07/26/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20695.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NRF0137,07/23/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,23531.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RGN0408,01/29/2010,-0.16666698,-10.833333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,7.0,9.0,30237.66666666667,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RGN0408,01/28/2010,0.0333333,-11.033333,0.0333333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,8.0,36297.625,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RGN0408,01/27/2010,0.0666666,-11.066667,0.0666666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,8.0,33671.5,13.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,07/09/2010,0.16666651,-11.166666,0.16666651,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,15.0,28004.266666666663,29.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,07/08/2010,0.4499997999999999,-11.45,0.4499997999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,15.0,24802.066666666666,26.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,07/07/2010,0.23333311,-11.233334,0.23333311,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,15.0,29814.73333333333,30.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ARA0252,01/28/2010,-0.016666412,-7.4799995,0.0,0.0,2,0,1,0,1,0,0.0,0.0,0.0,5.0,9.0,25057.222222222223,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ARA0252,01/27/2010,0.1833333999999999,-7.879444,0.1833333999999999,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,28635.777777777777,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ARA0252,01/26/2010,0.0,-7.2574997,0.0,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,28839.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNF0765,02/11/2010,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,2.0,18279.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ALD0544,12/22/2010,0.08333349,-11.083334,0.08333349,0.0,1,0,1,0,1,0,0.0,0.0,0.0,5.0,9.0,30174.55555555556,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ALD0544,12/21/2010,0.1833333999999999,-11.183333,0.1833333999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,31829.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ALD0544,12/20/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,31616.777777777777,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GNZ0953,06/08/2010,0.6833334,-8.471389,0.6833334,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,43535.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,08/17/2010,0.6833334,-11.683333,0.6833334,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,3.0,24994.66666666667,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,08/16/2010,0.5999999,-11.6,0.5999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,35945.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,08/13/2010,0.6666665,-11.666666,0.6666665,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,26048.33333333333,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKF0709,03/07/2011,0.4499997999999999,-11.45,0.4499997999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,22055.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKF0709,03/04/2011,0.4166665,-11.416666,0.4166665,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,19132.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKF0709,03/03/2011,0.16666651,-11.166666,0.16666651,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20037.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FXF0957,07/15/2010,0.6166668000000001,-11.616667,0.6166668000000001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,39672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FXF0957,07/14/2010,0.7166667,-11.716667,0.7166667,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,27613.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FXF0957,07/13/2010,0.75,-11.75,0.75,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,29270.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ESH0135,11/22/2010,-0.7833338000000001,-10.216666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,21724.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MKS0204,05/11/2010,0.7666669,-11.766666,0.7666669,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,11.0,26102.181818181816,19.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DLF0377,05/12/2011,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,8.0,27080.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DLF0377,05/11/2011,0.1833333999999999,-11.183333,0.1833333999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,29778.44444444444,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DLF0377,05/10/2011,0.1833333999999999,-11.183333,0.1833333999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,30308.33333333333,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,04/26/2011,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,1,1,1,0.7166672,0.0,0.0,1.0,1.0,30937.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,04/25/2011,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.45000076,0.0,0.0,0.0,1.0,25903.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/29/2010,-0.083333015,-10.916667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,24797.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/28/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,22483.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/27/2010,0.1500001,-11.15,0.1500001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,37005.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DGN0480,03/01/2011,-0.10000038,-10.9,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,10.0,15.0,31123.73333333333,33.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DGN0480,02/28/2011,-0.25,-10.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,15.0,30724.73333333333,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DGN0480,02/25/2011,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,5.0,15.0,29987.266666666663,31.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCH0182,10/14/2010,0.8833332,-11.883333,0.8833332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,29178.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCH0182,10/13/2010,0.8833332,-11.883333,0.8833332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,29134.66666666667,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCH0182,10/12/2010,0.75,-11.75,0.75,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,28066.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QSV0778,03/30/2010,-0.3666667999999999,-10.633333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,34593.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YJV0699,02/18/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,21194.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YJV0699,02/17/2010,0.3666667999999999,-11.366667,0.3666667999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,31285.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YJV0699,02/16/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,31875.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ADD0846,07/15/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,1,1,1,0.45000076,0.0,0.0,1.0,1.0,30797.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ADD0846,07/14/2010,-0.5666666,-10.433333,0.0,0.0,1,0,1,1,1,1,0.39999962,0.0,0.0,0.0,1.0,43980.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ADD0846,07/13/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,1,1,1,0.39999962,0.0,0.0,0.0,1.0,41495.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,09/10/2010,-0.116666794,-10.883333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,29944.777777777777,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,09/09/2010,0.0666666,-11.066667,0.0666666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,28082.33333333333,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,09/08/2010,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,7.0,9.0,28987.222222222223,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RYB0718,04/29/2011,0.3833332,-11.383333,0.3833332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,19478.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CYA0506,03/10/2010,-0.833333,-10.166667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,38055.333333333336,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,01/21/2011,-0.6000004,-10.4,0.0,0.0,1,0,1,1,1,1,0.4833335999999999,0.0,0.0,1.0,1.0,21662.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,03/01/2011,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,17200.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,02/28/2011,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,32038.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,02/25/2011,-1.1166668,-9.883333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,27272.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CFW0264,01/22/2010,0.5999999,-11.6,0.5999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,8.0,29463.125,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CFW0264,01/21/2010,0.4166665,-11.416666,0.4166665,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,8.0,34400.5,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CFW0264,01/20/2010,0.4499997999999999,-11.45,0.4499997999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,8.0,30500.5,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCE0097,04/16/2010,0.75,-11.75,0.75,0.0,1,0,1,0,1,0,0.0,0.0,0.0,8.0,9.0,30271.33333333333,23.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCE0097,04/15/2010,0.6999998000000001,-11.7,0.6999998000000001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,26285.44444444444,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NCE0097,04/14/2010,0.8166666,-11.816667,0.8166666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,33351.22222222222,26.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CSL0949,06/25/2010,0.8499999,-11.85,0.8499999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,35186.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,11/24/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,1,1,1,0.5333328,0.0,0.0,1.0,1.0,21000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,11/23/2010,-0.25,-10.75,0.0,0.0,1,0,1,1,1,1,0.70000076,0.0,0.0,0.0,1.0,28395.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,11/22/2010,-0.25,-10.75,0.0,0.0,1,0,1,1,1,1,0.6499996,0.0,0.0,0.0,1.0,18760.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,02/16/2011,0.6999998000000001,-11.7,0.6999998000000001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,41710.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,02/15/2011,0.8166666,-11.816667,0.8166666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,37150.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSS0345,02/14/2011,0.9166665,-11.916666,0.9166665,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,42995.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,09/09/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,14875.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,09/08/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26273.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,09/07/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24084.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IHK0841,01/19/2010,-0.33333302,-10.666667,0.0,0.0,1,0,1,1,1,1,0.7166672,0.0,0.0,1.0,1.0,30835.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,01/12/2010,-0.8999995999999999,-10.1,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,36583.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,01/11/2010,-0.9833336,-10.016666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,33157.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,01/08/2010,-1.1833334,-9.816667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24630.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ILR0304,09/17/2010,-0.9833336,-10.016666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28362.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OCB0805,07/13/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,35373.88888888888,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OCB0805,07/12/2010,-0.1333332,-10.866667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,26137.11111111111,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OCB0805,07/09/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,29834.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,03/07/2011,-0.8666668,-10.133333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28371.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,03/04/2011,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,37111.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,03/03/2011,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28468.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JJB0700,04/26/2011,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,41940.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/16/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.43333244,0.0,0.0,0.0,1.0,27209.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/15/2010,-0.6000004,-10.4,0.0,0.0,1,0,1,1,1,1,0.5,0.0,0.0,1.0,2.0,39871.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/14/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.5,0.0,0.0,1.0,1.0,33002.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UBF0645,04/26/2011,-1.1499996,-9.85,0.0,0.0,1,0,1,1,1,1,2.2666664,0.0,0.0,1.0,3.0,32180.66666666667,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UBF0645,04/25/2011,-1.416667,-9.583333,0.0,0.0,1,0,1,1,1,1,2.1833324,0.0,0.0,2.0,3.0,25090.66666666667,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UBF0645,04/21/2011,-1.3999996,-9.6,0.0,0.0,1,0,1,1,1,1,2.1000004,0.0,0.0,2.0,3.0,23207.33333333333,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WGR0833,10/05/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,1,1,1,0.7333335999999999,0.0,0.0,1.0,1.0,24618.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WGR0833,10/04/2010,-0.5,-10.5,0.0,0.0,1,0,1,1,1,1,0.58333397,0.0,0.0,1.0,1.0,22362.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BCM0653,03/05/2010,-1.333333,-9.666667,0.0,0.0,1,0,1,1,1,1,2.1833324,0.0,0.0,2.0,3.0,29611.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BCM0653,03/04/2010,-1.166667,-9.833333,0.0,0.0,1,0,1,1,1,1,2.25,0.0,0.0,2.0,3.0,18045.33333333333,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
